Date;Axe;Départ;Arrivée;Nombre de trains programmés;Nombre de trains ayant circulé;Nombre de trains annulés;Nombre de trains en retard à l'arrivée;Régularité;Commentaires
2012-03;Nord;PARIS NORD;LILLE;641;635;6;49;92.3;Circulation fortement dégradée le 5 mars avec des conséquences sur le 6 mars suite aux difficiles conditions climatiques entraînant notamment la chute d'un câble ERDF sur la ligne à grande vitesse. La ponctualité a également été impactée par les travaux importants de rénovation des voies sur la ligne à grande vitesse entre Lille et TGV - Haute Picardie.
2012-03;Sud-Est;LYON PART DIEU;PARIS LYON;640;640;0;35;94.5;
2012-03;Sud-Est;MACON LOCHE;PARIS LYON;184;184;0;11;94.0;
2012-03;Sud-Est;PARIS LYON;MULHOUSE VILLE;309;309;0;23;92.6;
2012-03;Sud-Est;PARIS LYON;NICE VILLE;160;160;0;23;85.6;Plusieurs zones de limitations de vitesse liées à des travaux de maintenance ou d'amélioration du réseau, pénalisent la régularité des trains sur la ligne Marseille-Nice.
2012-03;Sud-Est;NIMES;PARIS LYON;362;362;0;36;90.1;
2012-03;Sud-Est;PARIS LYON;PERPIGNAN;150;150;0;14;90.7;
2012-03;Atlantique;QUIMPER;PARIS MONTPARNASSE;149;149;0;3;98.0;
2012-03;Est;STRASBOURG;PARIS EST;478;478;0;37;92.3;Incendie d'un entrepôt à hauteur de Gagny qui a généré une coupure caténaire les 10 et 11 mars 2012.
2012-03;Sud-Est;TOULON;PARIS LYON;243;243;0;33;86.4;
2012-03;Atlantique;TOURS;PARIS MONTPARNASSE;227;227;0;32;85.9;
2012-03;Sud-Est;AVIGNON TGV;PARIS LYON;328;328;0;35;89.3;
2012-03;Sud-Est;PARIS LYON;BELLEGARDE (AIN);284;284;0;28;90.1;
2012-04;Sud-Est;AIX EN PROVENCE TGV;PARIS LYON;437;437;0;71;83.8;
2012-04;Nord;PARIS NORD;DOUAI;201;200;1;18;91.0;Travaux importants de rénovation des voies entre Arras et Isbergues. entre Douai et Valenciennes et sur la ligne à grande vitesse entre Lille et TGV - Haute Picardie. Les circulations ont également été impactées par une succession de dérangements d'installations ferroviaires.
2012-04;Sud-Est;PARIS LYON;GRENOBLE;234;234;0;19;91.9;
2012-04;Atlantique;LA ROCHELLE VILLE;PARIS MONTPARNASSE;213;213;0;23;89.2;Avec un résultat de 89.2%. cette relation est un peu en retrait essentiellement en raison des ralentissements pour travaux de raccordement à la ligne grande vitesse Sud-Europe-Atlantique en construction entre Poitiers et St-Pierre
2012-04;Atlantique;ANGERS SAINT LAUD;PARIS MONTPARNASSE;467;467;0;28;94.0;
2012-04;Sud-Est;LYON PART DIEU;MARSEILLE ST CHARLES;600;600;0;130;78.3;Fragilité de la liaison liée à la longueur du parcours des trains assurant cette desserte et une baisse de la régularité en avril qui s'explique par une augmentation des incidents d'origine externe (trois accidents de personne, un vol de câbles sur ligne nouvelle) et une limitation de vitesse pour la réalisation de travaux au sud de Lyon
2012-04;Sud-Est;PARIS LYON;LYON PART DIEU;615;612;3;25;95.9;
2012-04;Sud-Est;MACON LOCHE;PARIS LYON;174;174;0;11;93.7;
2012-04;Sud-Est;MARSEILLE ST CHARLES;PARIS LYON;499;498;1;44;91.2;
2012-04;Sud-Est;MULHOUSE VILLE;PARIS LYON;297;297;0;35;88.2;
2012-04;Atlantique;PARIS MONTPARNASSE;NANTES;553;553;0;25;95.5;
2012-04;Sud-Est;PARIS LYON;PERPIGNAN;156;156;0;10;93.6;
2012-04;Atlantique;PARIS MONTPARNASSE;QUIMPER;157;157;0;7;95.5;
2012-04;Sud-Est;PARIS LYON;ANNECY;199;199;0;9;95.5;
2012-04;Est;REIMS;PARIS EST;230;229;1;11;95.2;Une liaison au-dessus de l'objectif malgré les pertes de temps du au jet de pierre et à l'incendie à l'entrée de Paris-Est.
2012-04;Atlantique;ST PIERRE DES CORPS;PARIS MONTPARNASSE;458;458;0;60;86.9;Heurt d'un chevreuil par le TGV8302 avant Vendôme, problème d'une porte sur une voiture du TGV8383 à St-Pierre-des-Corps, anomalie sur un dispositif de sécurité sur un TGV au départ de Paris-Montparnasse.
2012-04;Sud-Est;PARIS LYON;TOULON;211;211;0;37;82.5;
2012-04;Sud-Est;VALENCE ALIXAN TGV;PARIS LYON;236;236;0;29;87.7;
2012-04;Atlantique;VANNES;PARIS MONTPARNASSE;171;171;0;11;93.6;
2012-04;Sud-Est;PARIS LYON;BESANCON FRANCHE COMTE TGV;229;229;0;23;90.0;
2012-05;Sud-Est;PARIS LYON;AIX EN PROVENCE TGV;436;436;0;49;88.8;
2012-05;Atlantique;BREST;PARIS MONTPARNASSE;167;167;0;11;93.4;
2012-05;Atlantique;LAVAL;PARIS MONTPARNASSE;245;245;0;21;91.4;
2012-05;Atlantique;PARIS MONTPARNASSE;LE MANS;450;450;0;52;88.4;Régularité en baisse pour cause de travaux sur la Ligne à Grande Vitesse entre Connerré et Le Mans ainsi que la régénération des voies entre Massy (banlieue sud de Paris) et Dangeau (28). L'irrégularité de ce mois est aussi due à un certains nombre d'événements ayant eu un impact important sur la régularité des TGV : transbordement au Mans suite à la panne d'un TGV, demande de secours d'un train fret de la compagnie EuroCargo Rail retardant 17 TGV de 20 minutes à 2h45, dérangements de la signalisation.
2012-05;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;437;437;0;22;95.0;
2012-05;Sud-Est;LYON PART DIEU;MONTPELLIER;375;375;0;61;83.7;
2012-05;Sud-Est;PARIS LYON;MARSEILLE ST CHARLES;510;509;1;36;92.9;
2012-05;Est;PARIS EST;METZ;316;316;0;12;96.2;En amélioration par rapport aux derniers six mois.
2012-05;Atlantique;ANGOULEME;PARIS MONTPARNASSE;346;346;0;61;82.4;"Importants événements : le 2, panne d'un train fret ayant engendré des retards de 10 à 30 minutes sur 12 TGV et 2 iDTGV ; le 8, un problème de fermeture de portes sur un TGV ; le 17, panne d'un train de travaux ayant retardé 4 TGV de 10 à 20 minutes ; le 26, intervention des pompiers suite au malaise d'un voyageur (30 minutes de retard). Par ailleurs, les travaux de raccordement de la Ligne à Grande Vitesse Sud Europe Atlantique entre Paris et Bordeaux ont occasionné des retards."
2012-05;Sud-Est;MONTPELLIER;PARIS LYON;393;392;1;31;92.1;
2012-05;Sud-Est;PARIS LYON;MONTPELLIER;374;374;0;42;88.8;
2012-05;Est;NANCY;PARIS EST;298;298;0;13;95.6;En amélioration par rapport aux derniers six mois.
2012-05;Atlantique;RENNES;PARIS MONTPARNASSE;571;571;0;42;92.6;
2012-05;Sud-Est;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;117;117;0;11;90.6;
2013-11;Sud-Est;AIX EN PROVENCE TGV;PARIS LYON;391;391;0;82;79.0;Les intempéries ayant touché la région lyonnaise les 20, 21 et 22 novembre ont provoqué des retards importants sur l'Axe TGV Sud Est.
2013-11;Atlantique;PARIS MONTPARNASSE;BREST;182;182;0;5;97.3;
2013-11;Nord;PARIS NORD;DOUAI;200;200;0;24;88.0;
2013-11;Sud-Est;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;212;212;0;41;80.7;
2013-11;Sud-Est;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;199;199;0;31;84.4;
2013-11;Atlantique;PARIS MONTPARNASSE;LE MANS;426;426;0;57;86.6;
2013-11;Nord;MARSEILLE ST CHARLES;LILLE;118;118;0;38;67.8;Accidents de personne, alerte à la bombe à Lille, dérangements d'installation à Beugnatre et Croisilles, nombreuses limitations en vitesse pour cause de travaux, important épisode neigeux en Rhône Alpes les 20, 21 et 22 novembre.
2013-11;Nord;PARIS NORD;LILLE;589;589;0;70;88.1;
2013-11;Sud-Est;LYON PART DIEU;MARSEILLE ST CHARLES;536;536;0;125;76.7;Les intempéries ayant touché la région lyonnaise les 20, 21 et 22 novembre ont provoqué des retards importants sur l'Axe TGV Sud Est.
2013-11;Sud-Est;MARSEILLE ST CHARLES;LYON PART DIEU;496;496;0;157;68.3;Les intempéries ayant touché la région lyonnaise les 20, 21 et 22 novembre ont provoqué des retards importants sur l'Axe TGV Sud Est.
2013-11;Sud-Est;LYON PART DIEU;MONTPELLIER;346;346;0;75;78.3;Les intempéries ayant touché la région lyonnaise les 20, 21 et 22 novembre ont provoqué des retards importants sur l'Axe TGV Sud Est.
2013-11;Sud-Est;PARIS LYON;MACON LOCHE;208;208;0;19;90.9;
2013-11;Sud-Est;PERPIGNAN;PARIS LYON;148;148;0;26;82.4;Les intempéries ayant touché la région lyonnaise les 20, 21 et 22 novembre ont provoqué des retards importants sur l'Axe TGV Sud Est.
2013-11;Sud-Est;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;113;113;0;15;86.7;
2013-11;Est;PARIS EST;STRASBOURG;451;451;0;27;94.0;
2013-11;Nord;ARRAS;PARIS NORD;321;321;0;33;89.7;
2013-11;Atlantique;VANNES;PARIS MONTPARNASSE;167;166;1;7;95.8;
2013-11;Sud-Est;AVIGNON TGV;PARIS LYON;379;379;0;78;79.4;Les intempéries ayant touché la région lyonnaise les 20, 21 et 22 novembre ont provoqué des retards importants sur l'Axe TGV Sud Est.
2013-11;Sud-Est;PARIS LYON;AVIGNON TGV;383;383;0;55;85.6;
2013-11;Sud-Est;BESANCON FRANCHE COMTE TGV;PARIS LYON;216;216;0;15;93.1;
2013-12;Atlantique;PARIS MONTPARNASSE;BREST;195;194;1;8;95.9;
2013-12;Sud-Est;PARIS LYON;CHAMBERY CHALLES LES EAUX;241;241;0;33;86.3;
2013-12;Sud-Est;PARIS LYON;DIJON VILLE;499;499;0;23;95.4;
2013-12;Nord;DOUAI;PARIS NORD;203;203;0;38;81.3;
2013-12;Nord;DUNKERQUE;PARIS NORD;105;105;0;5;95.2;
2013-12;Nord;PARIS NORD;DUNKERQUE;126;126;0;9;92.9;
2013-12;Sud-Est;GRENOBLE;PARIS LYON;239;238;1;19;92.0;
2013-12;Atlantique;LA ROCHELLE VILLE;PARIS MONTPARNASSE;224;220;4;10;95.5;
2013-12;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;430;427;3;31;92.7;
2013-12;Sud-Est;LYON PART DIEU;MARSEILLE ST CHARLES;632;632;0;113;82.1;
2013-12;Sud-Est;MARSEILLE ST CHARLES;LYON PART DIEU;569;569;0;100;82.4;
2013-12;Sud-Est;MONTPELLIER;LYON PART DIEU;372;370;2;71;80.8;
2013-12;Atlantique;QUIMPER;PARIS MONTPARNASSE;108;107;1;13;87.9;
2013-12;Atlantique;RENNES;PARIS MONTPARNASSE;576;569;7;59;89.6;
2013-12;Sud-Est;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;50;50;0;4;92.0;
2013-12;Atlantique;ST PIERRE DES CORPS;PARIS MONTPARNASSE;445;434;11;88;79.7;Le 15, accident de personne à Jaunay-Clan (nord de Poitiers) : TGV 8350 et 8444 retardés respectivement de 228 et 130 minutes. Le 9, le TGV 8350 est retardé de 97 minutes au terminus après avoir heurté un animal sur ligne à grande vitesse.
2013-12;Est;PARIS EST;STRASBOURG;455;453;2;40;91.2;
2013-12;Atlantique;PARIS MONTPARNASSE;TOULOUSE MATABIAU;150;148;2;18;87.8;
2013-12;Atlantique;PARIS MONTPARNASSE;TOURS;148;145;3;19;86.9;
2013-12;Sud-Est;PARIS LYON;AVIGNON TGV;451;451;0;47;89.6;
2014-01;Sud-Est;PARIS LYON;DIJON VILLE;521;521;0;20;96.2;
2014-01;Atlantique;PARIS MONTPARNASSE;LA ROCHELLE VILLE;227;227;0;2;99.1;
2014-01;Sud-Est;LYON PART DIEU;PARIS LYON;642;642;0;28;95.6;
2014-01;Atlantique;LYON PART DIEU;RENNES;30;30;0;3;90.0;
2014-01;Sud-Est;MACON LOCHE;PARIS LYON;201;201;0;14;93.0;
2014-01;Est;METZ;PARIS EST;301;301;0;13;95.7;
2014-01;Sud-Est;PARIS LYON;NIMES;328;328;0;33;89.9;
2014-01;Atlantique;PARIS MONTPARNASSE;POITIERS;522;522;0;12;97.7;
2014-01;Atlantique;PARIS MONTPARNASSE;TOULOUSE MATABIAU;154;154;0;15;90.3;
2014-01;Nord;ARRAS;PARIS NORD;343;343;0;45;86.9;
2014-01;Sud-Est;PARIS LYON;BELLEGARDE (AIN);238;238;0;27;88.7;
2014-02;Sud-Est;AIX EN PROVENCE TGV;PARIS LYON;368;368;0;32;91.3;
2014-02;Sud-Est;PARIS LYON;GRENOBLE;245;245;0;21;91.4;
2014-02;Atlantique;LAVAL;PARIS MONTPARNASSE;220;220;0;17;92.3;
2014-02;Nord;LILLE;LYON PART DIEU;196;196;0;12;93.9;
2014-02;Nord;LYON PART DIEU;LILLE;224;224;0;41;81.7;
2014-02;Nord;MARSEILLE ST CHARLES;LILLE;112;112;0;23;79.5;Incident matériel à Pasilly, heurt d'un chevreuil, colis suspect à Marseille, incident technique lors de travaux à Crisenoy, incident technique lié aux installations au sol à Macon, plusieurs limitations de vitesse, essentiellement à Marseille et Lapeyrouse.
2014-02;Nord;LILLE;PARIS NORD;567;567;0;52;90.8;
2014-02;Sud-Est;MARSEILLE ST CHARLES;LYON PART DIEU;511;511;0;70;86.3;
2014-02;Atlantique;RENNES;LYON PART DIEU;56;56;0;2;96.4;
2014-02;Est;PARIS EST;METZ;279;279;0;10;96.4;
2014-02;Sud-Est;MONTPELLIER;PARIS LYON;302;302;0;16;94.7;
2014-02;Est;PARIS EST;REIMS;196;196;0;7;96.4;
2014-02;Sud-Est;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;12;12;0;0;100.0;
2014-02;Atlantique;PARIS MONTPARNASSE;ST MALO;52;52;0;3;94.2;
2014-02;Atlantique;PARIS MONTPARNASSE;ST PIERRE DES CORPS;419;419;0;29;93.1;
2014-02;Atlantique;TOURS;PARIS MONTPARNASSE;187;187;0;13;93.0;
2014-02;Nord;PARIS NORD;ARRAS;310;310;0;25;91.9;
2014-02;Sud-Est;BESANCON FRANCHE COMTE TGV;PARIS LYON;205;205;0;11;94.6;
2014-02;Atlantique;PARIS MONTPARNASSE;BORDEAUX ST JEAN;570;570;0;44;92.3;
2015-01;Sud-Est;AIX EN PROVENCE TGV;PARIS LYON;432;430;2;37;91.4;5 collisions avec des animaux sauvages sur la ligne à grande vitesse ont perturbé la régularité de cette relation en janvier 2015
2015-01;Sud-Est;CHAMBERY CHALLES LES EAUX;PARIS LYON;250;249;1;31;87.6;
2015-01;Atlantique;LAVAL;PARIS MONTPARNASSE;219;219;0;13;94.1;
2015-01;Atlantique;LE MANS;PARIS MONTPARNASSE;422;422;0;56;86.7;
2015-01;Nord;LILLE;LYON PART DIEU;282;280;2;35;87.5;"Les principaux évènements survenus au mois de janvier sont :
Chutes de neige dans le sud-est le 20 
Accident de personne : Cesseins le 01 et Vennissieux le 03
Heurts d'animaux  : Chevry le 05, Neufmoutiers le 06, Cluny le 18 et Moussy et Lapalud le 29
Plusieurs colis suspects : à Marseille le 08, Marne la Vallée le 08, Roissy les 08,10 et 11 et à Lyon les 09 et 15
Un défaut d'alimentation à Fresnoy le 06
Obstacle dans la voie à Macon le 13
Des travaux importants sur la LGV Nord entrainant des limitations de vitesse"
2015-01;Nord;LYON PART DIEU;LILLE;271;271;0;60;77.9;
2015-01;Sud-Est;LYON PART DIEU;MARSEILLE ST CHARLES;569;568;1;116;79.6;5 collisions avec des animaux sauvages sur la ligne à grande vitesse ont perturbé la régularité de cette relation en janvier 2015
2015-01;Sud-Est;LYON PART DIEU;PARIS LYON;622;622;0;50;92.0;
2015-01;Sud-Est;MULHOUSE VILLE;PARIS LYON;261;259;2;21;91.9;
2015-01;Sud-Est;NIMES;PARIS LYON;292;292;0;35;88.0;
2015-01;Est;PARIS EST;NANCY;284;284;0;19;93.3;
2015-01;Sud-Est;PARIS LYON;MACON LOCHE;210;208;2;16;92.3;
2015-01;Sud-Est;PARIS LYON;MARSEILLE ST CHARLES;430;427;3;29;93.2;
2015-01;Sud-Est;PARIS LYON;MULHOUSE VILLE;254;254;0;22;91.3;
2015-01;Atlantique;PARIS MONTPARNASSE;ANGOULEME;313;313;0;24;92.3;La ligne a été impactée par des incidents externes dont un accident de personne à VIVONNE le 04/01 (3 TGV retardés de 1h34 à 3h40) ainsi que la divagation d’un veau le 07/01 entre ANGOULÊME et POITIERS (5 TGV de 24’ à 1h04). Un dérangement des installations au nord de CHATELLERAULT le 15/01 a également entraîné des retards (24 TGV de 12’ à 1h50) ainsi que la panne d’un TGV sur la Ligne Grande Vitesse le 23/01 à DANGEAU (41 TGV retardés de 11’ à 3h18) et la panne d’un TER le 28/01 au sud de POITIERS (10 TGV retardés de 18’ à 3h23).
2015-01;Atlantique;PARIS MONTPARNASSE;BORDEAUX ST JEAN;615;614;1;58;90.6;
2015-01;Atlantique;PARIS MONTPARNASSE;BREST;210;210;0;10;95.2;
2015-01;Atlantique;PARIS MONTPARNASSE;LE MANS;409;409;0;46;88.8;
2015-01;Atlantique;PARIS MONTPARNASSE;QUIMPER;161;161;0;5;96.9;
2015-01;Atlantique;PARIS MONTPARNASSE;ST PIERRE DES CORPS;431;431;0;39;91.0;
2015-01;Atlantique;PARIS MONTPARNASSE;TOURS;175;175;0;23;86.9;
2015-01;Nord;PARIS NORD;LILLE;600;599;1;59;90.2;
2015-01;Sud-Est;PERPIGNAN;PARIS LYON;122;122;0;7;94.3;
2015-01;Atlantique;RENNES;PARIS MONTPARNASSE;525;525;0;32;93.9;
2015-01;Est;STRASBOURG;PARIS EST;406;406;0;36;91.1;
2015-01;Sud-Est;VALENCE ALIXAN TGV;PARIS LYON;246;245;1;29;88.2;
2015-01;Atlantique;VANNES;PARIS MONTPARNASSE;212;211;1;11;94.8;
2015-02;Sud-Est;AIX EN PROVENCE TGV;PARIS LYON;416;416;0;31;92.5;
2015-02;Atlantique;ANGOULEME;PARIS MONTPARNASSE;320;319;1;36;88.7;
2015-02;Nord;ARRAS;PARIS NORD;311;311;0;33;89.4;
2012-03;Atlantique;ANGERS SAINT LAUD;PARIS MONTPARNASSE;488;488;0;48;90.2;
2012-03;Sud-Est;LYON PART DIEU;MONTPELLIER;360;359;1;57;84.1;
2012-03;Sud-Est;MONTPELLIER;LYON PART DIEU;366;366;0;38;89.6;
2012-03;Atlantique;LYON PART DIEU;RENNES;31;31;0;3;90.3;
2012-03;Est;METZ;PARIS EST;297;297;0;14;95.3;Incendie d'un entrepôt à hauteur de Gagny qui a généré une coupure caténaire les 10 et 11 mars 2012.
2012-03;Sud-Est;MULHOUSE VILLE;PARIS LYON;310;309;1;31;90.0;
2012-03;Sud-Est;PARIS LYON;NIMES;348;348;0;33;90.5;
2012-03;Atlantique;POITIERS;PARIS MONTPARNASSE;512;511;1;72;85.9;
2012-03;Atlantique;PARIS MONTPARNASSE;QUIMPER;147;147;0;7;95.2;
2012-03;Sud-Est;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;109;109;0;16;85.3;
2012-03;Est;PARIS EST;STRASBOURG;480;479;1;32;93.3;Incendie d'un entrepôt à hauteur de Gagny qui a généré une coupure caténaire les 10 et 11 mars 2012.
2012-03;Atlantique;TOULOUSE MATABIAU;PARIS MONTPARNASSE;105;105;0;16;84.8;
2012-03;Sud-Est;PARIS LYON;AVIGNON TGV;391;391;0;15;96.2;
2012-03;Sud-Est;BELLEGARDE (AIN);PARIS LYON;280;280;0;22;92.1;
2012-03;Atlantique;BORDEAUX ST JEAN;PARIS MONTPARNASSE;650;649;1;77;88.1;Irrégularité est due essentiellement aux travaux.
2012-03;Atlantique;PARIS MONTPARNASSE;BORDEAUX ST JEAN;636;636;0;47;92.6;Des ralentissements pour travaux de renouvellement des voies au nord de Bordeaux retardent les TGV en provenance de Bordeaux et qui desservent Angoulême.
2012-04;Sud-Est;PARIS LYON;AIX EN PROVENCE TGV;420;420;0;53;87.4;
2012-04;Sud-Est;GRENOBLE;PARIS LYON;234;234;0;17;92.7;
2012-04;Atlantique;PARIS MONTPARNASSE;LAVAL;236;236;0;9;96.2;
2012-04;Nord;MARSEILLE ST CHARLES;LILLE;129;129;0;33;74.4;Conditions difficiles avec des retards liés notamment aux travaux importants sur le réseau Nord et Sud de la France. Les circulations ont également été impactées par une succession de dérangements d'installations ferroviaires.
2012-04;Est;PARIS EST;METZ;306;306;0;7;97.7;Une liaison au-dessus de l'objectif malgré les pertes de temps du au jet de pierre et à l'incendie à l'entrée de Paris-Est.
2012-04;Atlantique;ANGOULEME;PARIS MONTPARNASSE;348;348;0;53;84.8;Ralentissements pour travaux de raccordement à la ligne grande vitesse Sud-Europe-Atlantique en construction entre Poitiers et St-Pierre-des-Corps.
2012-04;Atlantique;PARIS MONTPARNASSE;ANGOULEME;318;318;0;28;91.2;
2012-04;Sud-Est;MONTPELLIER;PARIS LYON;384;383;1;24;93.7;
2012-04;Sud-Est;PARIS LYON;MULHOUSE VILLE;300;300;0;32;89.3;
2012-04;Est;PARIS EST;NANCY;286;286;0;8;97.2;Une liaison au-dessus de l'objectif malgré les pertes de temps du au jet de pierre et à l'incendie à l'entrée de Paris-Est.
2012-04;Est;STRASBOURG;NANTES;60;60;0;4;93.3;Un mois au dessus de l'objectif et en amélioration avec l'arrêt d'une partie des travaux.
2012-04;Sud-Est;PERPIGNAN;PARIS LYON;152;151;1;12;92.1;
2012-04;Atlantique;PARIS MONTPARNASSE;RENNES;546;546;0;17;96.9;
2012-04;Est;PARIS EST;STRASBOURG;464;464;0;33;92.9;Un mois au dessus de l'objectif et en amélioration avec l'arrêt d'une partie des travaux.
2012-04;Atlantique;PARIS MONTPARNASSE;TOURS;199;199;0;26;86.9;Heurt d'un chevreuil par le TGV8302 avant Vendôme, problème d'une porte sur une voiture du TGV8383 à St-Pierre-des-Corps, anomalie sur un dispositif de sécurité sur un TGV au départ de Paris-Montparnasse.
2012-04;Sud-Est;PARIS LYON;VALENCE ALIXAN TGV;256;256;0;31;87.9;
2012-04;Atlantique;PARIS MONTPARNASSE;VANNES;178;178;0;9;94.9;
2012-04;Sud-Est;BESANCON FRANCHE COMTE TGV;PARIS LYON;207;207;0;24;88.4;
2012-05;Nord;PARIS NORD;DOUAI;210;210;0;23;89.0;
2012-05;Atlantique;PARIS MONTPARNASSE;LAVAL;244;244;0;19;92.2;
2012-05;Sud-Est;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;217;217;0;28;87.1;
2012-05;Nord;LYON PART DIEU;LILLE;284;284;0;57;79.9;Plusieurs accidents de personnes dans les voies, heurts d'animaux, dérangements des installations ferroviaires et quelques difficultés liées aux rames TGV.
2012-05;Sud-Est;PARIS LYON;MACON LOCHE;185;185;0;18;90.3;
2012-05;Sud-Est;MARSEILLE ST CHARLES;PARIS LYON;513;510;3;48;90.6;
2012-05;Sud-Est;PARIS LYON;MULHOUSE VILLE;306;306;0;27;91.2;
2012-05;Est;NANTES;STRASBOURG;61;61;0;9;85.2;Un légère baisse mais un résultat toujours supérieur à l'objectif malgré un baisse de la performance du matériel sur la fin de mois.
2012-05;Sud-Est;NICE VILLE;PARIS LYON;211;211;0;57;73.0;D'importantes phases de travaux d'amélioration de l'infrastructure sur le tronçon Nice Marseille nécessitent la mise en place de limitations de vitesse qui réduisent la fluidité des circulations.
2012-05;Atlantique;QUIMPER;PARIS MONTPARNASSE;145;145;0;10;93.1;
2012-05;Sud-Est;PARIS LYON;ANNECY;204;204;0;16;92.2;
2012-05;Est;REIMS;PARIS EST;235;234;1;10;95.7;Un légère baisse mais un résultat toujours supérieur à l'objectif malgré un baisse de la performance du matériel sur la fin de mois.
2012-05;Atlantique;PARIS MONTPARNASSE;ST PIERRE DES CORPS;455;455;0;42;90.8;
2012-05;Est;PARIS EST;STRASBOURG;479;479;0;50;89.6;Un légère baisse mais un résultat toujours supérieur à l'objectif malgré un baisse de la performance du matériel sur la fin de mois.
2012-05;Sud-Est;PARIS LYON;TOULON;218;217;1;32;85.3;
2012-05;Atlantique;TOULOUSE MATABIAU;PARIS MONTPARNASSE;112;112;0;13;88.4;Travaux nécessitant le ralentissement de la vitesse des TGV en divers points sur le parcours (travaux concernant l'alimentation électrique près de Toulouse, renouvellement de la voie et raccordement de la Ligne à Grande Vitesse Sud Europe Atlantique à la ligne classique entre Bordeaux et Tours, travaux près de Connerré (72) ainsi que régénération des voies de la Ligne à Grande Vitesse Atlantique près de Massy (banlieue sud de Paris).
2012-05;Sud-Est;PARIS LYON;VALENCE ALIXAN TGV;261;261;0;26;90.0;
2012-05;Sud-Est;AVIGNON TGV;PARIS LYON;388;386;2;64;83.4;
2012-05;Atlantique;BORDEAUX ST JEAN;PARIS MONTPARNASSE;624;624;0;74;88.1;Retards dus à des limitations de vitesse pour l'exécution des travaux préparatoires pour la construction de la Ligne à Grande Vitesse Sud Europe Atlantique entre Paris et Bordeaux.
